company_id,name,country,imdb_id,name_nf,name_sf,md5
23423,Baumgarten Management and Productions (BMP),,23423,BAUMGARTEN MANAGEMENT AND PRODUCTIONS (BMP),B526,1f855698c8e396e761c6e7efb6435bb0
2229,Red Bank Films,,2229,RED BANK FILMS,R315,1bf01437e88f12235af19fd87057f991
12808,Big Beach Films,,12808,BIG BEACH FILMS,B212,8b9846985df97852aca6b132423118c7
41251,Reveal Entertainment,,41251,REVEAL ENTERTAINMENT,R145,a382ff432f6b58ad901a27c07dbe8678
41252,Gran Via,,41252,GRAN VIA,G651,1b08047c0d772bf49d38f4c8fe2d702b
2051,Kinowelt Filmproduktion,,2051,KINOWELT FILMPRODUKTION,K543,d85e5ce9d3f2142070509a27c6cd2509
23697,Karla Films,,23697,KARLA FILMS,K641,542b042166bc5d38938a80c409532627
67883,Absolute Entertainment (II),,67883,ABSOLUTE ENTERTAINMENT (II),A124,7810d6a29f331649dad137f0851ac22b
67884,Cockamamie,,67884,COCKAMAMIE,C255,c074a9f4e245af844cbac56f0fd84c60
67885,Heckerling-Caplan,,67885,HECKERLING-CAPLAN,H264,809598d7f8b7b2c5f6eecbbf771ce695
5902,RKO,,5902,RKO,R200,e9dfdf3714ccff37b936e7299f7dd7a3
807,The Harold Greenberg Fund,,807,THE HAROLD GREENBERG FUND,T643,57d7f77877de441facd2f240b45fcd46
809,Union Gu00e9nu00e9rale Cinu00e9matographique,,809,UNION GU00E9NU00E9RALE CINU00E9MATOGRAPHIQUE,U552,a201dc4ecfab744eb313e86b78ef0f3b
20170,Canadian Television Fund,,20170,CANADIAN TELEVISION FUND,C535,c155ccc37535370b13ac0a93f384256e
477,Hughes Entertainment,,477,HUGHES ENTERTAINMENT,H225,1f02d1c8a8634b60f43cd9b48c8430f9
8263,EMI Films,,8263,EMI FILMS,E514,0c434d5c17b383472c2ed8c10ac2ab8d
11458,Julia Phillips and Michael Phillips Productions,,11458,JULIA PHILLIPS AND MICHAEL PHILLIPS PRODUCTIONS,J414,c39f2a27554f7daf135a2b0abd46627c
55072,Strong Heart/Demme Production,,55072,STRONG HEART/DEMME PRODUCTION,S365,71718716623404fa4150759854b16f30
8647,NEW Century,,8647,NEW CENTURY,N253,0ff090ced7f2aeeb4c2eb5a3e70065f7
88628,Sor Productions,,88628,SOR PRODUCTIONS,S616,46c76d15e01ff0573da2f79cd7045a22
67253,Gone North Productions,,67253,GONE NORTH PRODUCTIONS,G556,016ca56fcab8ed01c459caaeae0c2da0
2361,Ad Hominem Enterprises,,2361,AD HOMINEM ENTERPRISES,A355,7ecacd8d768c338e4e9973f0c2b91615
6567,The Tyler Perry Company,,6567,THE TYLER PERRY COMPANY,T346,181637b1ada35485605a47f26a5b226b
3096,"Tyler Perry Company, The",,3096,"TYLER PERRY COMPANY, THE",T461,c44a0499870460c5097710686cc84367
646,D'Antoni Productions,,646,D'ANTONI PRODUCTIONS,D535,330937d38c5101c44e74460b79b5ebfd
73950,Schine-Moore Productions,,73950,SCHINE-MOORE PRODUCTIONS,S556,2affcb17a3f3f1ef739d09da72422006
47729,STX Entertainment,,47729,STX ENTERTAINMENT,S325,e2a5c2b8127e64341d32d330c6b67c05
78996,Huayi Brothers Pictures,,78996,HUAYI BROTHERS PICTURES,H163,192cef4a3b7d9e34d5863d5318becd27
90185,BillBlock Media,,90185,BILLBLOCK MEDIA,B414,f5a1ac37d7c0a3f1f70182a8b769149f
3475,Walt Disney Television Animation,,3475,WALT DISNEY TELEVISION ANIMATION,W432,2d1a8d042e4af46549575f4ce2007494
3476,Walt Disney Animation Australia,,3476,WALT DISNEY ANIMATION AUSTRALIA,W432,5175384435969225a1c77767d28ba953
5391,DisneyToon Studios,,5391,DISNEYTOON STUDIOS,D253,6e05d5a4970756c3d4d5dbd9abae60e9
12402,Walt Disney Animation Canada,,12402,WALT DISNEY ANIMATION CANADA,W432,2051e1c5f59a55296e18bc004bfb254e
3573,Celador Films,,3573,CELADOR FILMS,C436,7ce4f7795f2112e2bf9d9d55af1c227a
6708,Cloud Eight Films,,6708,CLOUD EIGHT FILMS,C432,b7559395fbd4cec8ae3aa40c5250b568
830,Senator International,,830,SENATOR INTERNATIONAL,S536,71c77f5e4d03e755d01be773528818d1
7893,Pacific Renaissance Pictures Ltd.,,7893,PACIFIC RENAISSANCE PICTURES LTD.,P212,53314310f416e53ff1ee69e3330f29ed
4252,Studio Babelsberg StudioBabelsberg Motion Pictures,,4252,STUDIO BABELSBERG STUDIOBABELSBERG MOTION PICTURES,S331,9ea4d3f9bf6517aefb653d138b03b3c7
23596,Paul Schiff Productions,,23596,PAUL SCHIFF PRODUCTIONS,P421,9117bf992eff5148485f028f5ca49204
42421,Rocklin / Faust,,42421,ROCKLIN / FAUST,R245,12957c039ecee105602ec46734242ded
75807,First Look Media,,75807,FIRST LOOK MEDIA,F623,36429e368366dd805d345fc5aeb69e08
365,Nelson Entertainment,,365,NELSON ENTERTAINMENT,N425,c19fc3917467a3003dd09af2dd3aeb8d
20899,Twins Financing,,20899,TWINS FINANCING,T521,7fd4622e92021f9d37c05c5459ccafe8
72503,Greenlit Rights,,72503,GREENLIT RIGHTS,G654,564c857a28e7d424e1f3251ed2f811e5
4729,Q Productions,,4729,Q PRODUCTIONS,Q163,da278ef04ef90f7594db66b9c6fea951
9313,Esparza / Katz Productions,,9313,ESPARZA / KATZ PRODUCTIONS,E216,2b84c3b9f967af3c28d348885a2629e2
11258,Central Films,,11258,CENTRAL FILMS,C536,1ecc1bb6834156d8742bfca50e93caea
3534,Goodspeed Productions,,3534,GOODSPEED PRODUCTIONS,G321,65780c4d167ffce51c4ff180ac006c40
12049,Alan Jay Lerner Productions,,12049,ALAN JAY LERNER PRODUCTIONS,A452,ffc2101dbecdefb3308d324514cd124f
10156,Affirm Films,,10156,AFFIRM FILMS,A165,90fde5ec96742f520861645b4aa7ba45
59827,Patrick Aiello Productions,,59827,PATRICK AIELLO PRODUCTIONS,P362,d55e1b758f4b44e25e76f5b921e1ad56
53238,Ghost Ship Films Pty. Ltd.,,53238,GHOST SHIP FILMS PTY. LTD.,G232,9273d3d318b1f400880f49c9e7cc2d1b
9217,Pioneer Pictures,,9217,PIONEER PICTURES,P561,b4ff99a1bec03544d0784ad9c05553df
2073,Kadokawa Pictures,,2073,KADOKAWA PICTURES,K321,9270b80261fb4088ee2c63492e8f3aed
20363,Equity Pictures Medienfonds GmbH & Co. KG IV,,20363,EQUITY PICTURES MEDIENFONDS GMBH & CO. KG IV,E231,b116befb60cf7e3ab953887e34e2b1af
37774,Skyline (Baker St),,37774,SKYLINE (BAKER ST),S451,b85dffc42e01c99ed630b9e0a74237da
5698,Oops Doughnuts Productions,,5698,OOPS DOUGHNUTS PRODUCTIONS,O123,ca4e9bd4da42d081cc367b74dd1da6e2
11837,Frontier Pictures,,11837,FRONTIER PICTURES,F653,9287ef911baf08c69e548f0c6f4f68dd
3135,Furst Films,,3135,FURST FILMS,F623,a2b4348a4f906032f8e4ce42d14068c8
8724,Australian Film Finance Corporation (AFFC),,8724,AUSTRALIAN FILM FINANCE CORPORATION (AFFC),A236,d617da6b13888a7a13f74b8cdcaa628e
54634,Mosaic,,54634,MOSAIC,M220,2252d763a2a4ac815b122a0176e3468f
32537,Blossom Films,,32537,BLOSSOM FILMS,B425,0fe08eac11c2e0fd76c27b6003556bc8
21234,Crest Animation Productions,,21234,CREST ANIMATION PRODUCTIONS,C623,ad9c13c8e0c6a6098f164f59b401cb95
127,"Screen Gems, Inc.",,127,"SCREEN GEMS, INC.",S652,f43534a09abbe2831d069f5ddd5bdb31
62367,Kaltenbach Pictures,,62367,KALTENBACH PICTURES,K435,ed163cee786a9e422d72e81c4c6d6ef2
364,The Rank Organisation,,364,THE RANK ORGANISATION,T652,a7f50fd0c20d6a1c64ceb272ae96d6c1
79963,Keep Your Head,,79963,KEEP YOUR HEAD,K163,acf1d2057c7a6c47c345b3c864468def
21106,Axon Films,,21106,AXON FILMS,A251,92dfeb289011e0a8a0da2c332c54d461
23893,Film Office,,23893,FILM OFFICE,F451,7de7a1efacd8bd83bfec8a8d85f280dc
23894,Spooky Tooth Productions,,23894,SPOOKY TOOTH PRODUCTIONS,S123,218ad7dc413cfb625f878f177795db96
10717,Shamley Productions,,10717,SHAMLEY PRODUCTIONS,S541,b8b681b4f7233401030c8b5c6bb21088
2953,New Wave Entertainment,,2953,NEW WAVE ENTERTAINMENT,N153,e6ad1c3846f8e3447b8326455713994a
7948,Terra Firma Films,,7948,TERRA FIRMA FILMS,T616,116232c027ae1c3c17b189d1f862afc8
12020,Superfinger Entertainment,,12020,SUPERFINGER ENTERTAINMENT,S161,f68b91af826eb5da2d9d8fccb902f369
13204,Fake Empire,,13204,FAKE EMPIRE,F251,5b04f88bc131c46c88522d55cd2e0ac8
3800,Sunlight Productions,,3800,SUNLIGHT PRODUCTIONS,S542,a7857185b8e7a44f75e3aadcc544fcf7
41051,Into the Wild,,41051,INTO THE WILD,I533,d1c12bb66511372bf7f899d019b2a9c5
343,Konami Corporation Ltd.,,343,KONAMI CORPORATION LTD.,K552,92397d5bd86174b170d929c0cc17ab34
11705,Los Hooligans Productions,,11705,LOS HOOLIGANS PRODUCTIONS,L242,6c9fd994eb239b67d74b28f3ebca841a
802,Egg Pictures,,802,EGG PICTURES,E212,d0855e7ea12813758873df70cbb7d761
2299,Wonderland Films,,2299,WONDERLAND FILMS,W536,e8b913f0bd6ee75906277f7ede36c0c7
11392,Ebeling Group,,11392,EBELING GROUP,E145,b91825d6b134734ba6c2ac65bada570e
11553,Beijing Happy Pictures Cultural Communications Co.,,11553,BEIJING HAPPY PICTURES CULTURAL COMMUNICATIONS CO.,B252,463a894ef76701510a224fb1cc82c623
29031,Kite Runner Holdings,,29031,KITE RUNNER HOLDINGS,K365,c47f07870bc69e521fc55378465793b4
10887,Y Productions,,10887,Y PRODUCTIONS,Y163,c05bf7f00e8fbbd1acf4fa953c92b6ac
10888,Mediana Productions Filmgesellschaft,,10888,MEDIANA PRODUCTIONS FILMGESELLSCHAFT,M351,31577c069aa0e23992bb25852152f8c0
13579,George Stevens Productions,,13579,GEORGE STEVENS PRODUCTIONS,G622,10afbecd3d18af8ad6c02dddab203620
80834,Route One Entertainment,,80834,ROUTE ONE ENTERTAINMENT,R355,88da48a631c2491a70d767766e6b34a6
88607,Union Investment Partners,,88607,UNION INVESTMENT PARTNERS,U555,98d669166c8158d1fbd4eeda45bfc550
88608,SITE Productions,,88608,SITE PRODUCTIONS,S316,e7ecadb32dcb73e9226d6ac7fb2fb44b
88609,Willie's Movies,,88609,WILLIE'S MOVIES,W425,0244e56a686bbf4d1a104bcbd064fbfc
19248,3 in the Box,,19248,3 IN THE BOX,I531,f227d5b95d382cf4803aa24d1eb44d3d
11249,Farah Films & Management,,11249,FARAH FILMS & MANAGEMENT,F614,a60087299e95b7f281fa42da228853c6
897,Taurus Films,,897,TAURUS FILMS,T621,182561a5a63e84e4a3caeee4fcd08d9a
3415,Polar Productions,,3415,POLAR PRODUCTIONS,P461,f701f2c30d7e47ef6bc039c1afb0d6da
25473,Nu Image / Millennium Films,,25473,NU IMAGE / MILLENNIUM FILMS,N525,cf06a3a8a6056b38ada2c0e656e22953
3957,Gener8Xion Entertainment,,3957,GENER8XION ENTERTAINMENT,G562,2229127027a9d44931430a69af478f12
11930,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,,11930,KUMAR MOBILIENGESELLSCHAFT MBH & CO. PROJEKT NR. 2 KG,K565,ce89e5c05d6713d6f99b2aa015833cc9
2890,Fox Atomic,,2890,FOX ATOMIC,F235,90679725714c3023c045da15b4545604
3635,20th Century Fox Home Entertainment,,3635,20TH CENTURY FOX HOME ENTERTAINMENT,T253,ed901f664d7b011c91082cea9b6c2249
1314,Hammer Film Productions,,1314,HAMMER FILM PRODUCTIONS,H561,7d4c1334b04092772a5cff8d467e9f84
3576,EFTI,,3576,EFTI,E130,b7e29270127071a85a1746c931578830
12807,Overture Films,,12807,OVERTURE FILMS,O163,2a766946592ef883e13ef2960658ba61
27085,Sheen Productions,,27085,SHEEN PRODUCTIONS,S516,3014be7118445d48d56d16e843ce6896
37015,Ben-Ami/Leeds Productions,,37015,BEN-AMI/LEEDS PRODUCTIONS,B554,5eb4df715328eec7cc174effface20a1
1784,Partizan,,1784,PARTIZAN,P632,2d2ee7a60afeb7589b5beeace4ffa32c
30420,Anonymous Content,,30420,ANONYMOUS CONTENT,A555,e766b677ec8afbe218dff885b6ab6cc6
73493,MadRiver Pictures,,73493,MADRIVER PICTURES,M361,db7317efeb88b70d79ed1e15004fb687
78595,Sierra Pictures,,78595,SIERRA PICTURES,S612,77eafbc0b04de46a6f2a82ed1e4a162d
78596,Surefire Capital,,78596,SUREFIRE CAPITAL,S616,4a8edeb91262a743e57e1bfb1c809c7e
8,Fine Line Features,,8,FINE LINE FEATURES,F545,a68e42854ccb374d75db1499463778cf
32243,PeaPie Films,,32243,PEAPIE FILMS,P114,6889b485e1264227a192b67a30dad5a2
13817,Brass Hat Films,,13817,BRASS HAT FILMS,B623,da9e2f31118626b250a4a7753e32c879
23098,Triumph Films,,23098,TRIUMPH FILMS,T651,f34b1cd0f37ac4a86a7beb9c1b074d49
93105,IAC Films,,93105,IAC FILMS,I214,9388e15a16b4566d5a0c63b5d092227d
10808,Overnight Films,,10808,OVERNIGHT FILMS,O165,c0458deb7ae362d050d8e0faa431eb06
25608,Quick Draw Productions,,25608,QUICK DRAW PRODUCTIONS,Q236,e54ab516cd355f6378706046a7d50fd1
3251,Pelican Productions LLC,,3251,PELICAN PRODUCTIONS LLC,P425,128791a3b01a556fb335baecf72cf1ad
720,Goldwyn Films,,720,GOLDWYN FILMS,G435,bc928ccea6694eed0778811fd68b4633
821,The Greenlight Fund,,821,THE GREENLIGHT FUND,T265,ddbe74bc151019df6928f9c993c3f77d
10100,Thin Man Films,,10100,THIN MAN FILMS,T551,d3e46893e891982b65c414807d78fe8c
7075,Metanoia Films,,7075,METANOIA FILMS,M351,c1acec4f26b1221d98e5ce7952ab1485
90508,Santa Fu00e9 Films,,90508,SANTA FU00E9 FILMS,S531,d1672f14b508aa9d87fbd514d4edbfd7
2728,Millbrook Pictures,,2728,MILLBROOK PICTURES,M416,cdbf96cbd91525eddd9dae41cc9cbb06
2844,Prospero Pictures,,2844,PROSPERO PICTURES,P621,7685594c9f793bebb429fab45b606b32
19245,Lago Film,,19245,LAGO FILM,L214,a3cbb83ec4a0cf8322b2bebd32178076
78702,Dangerous Method Film AG,,78702,DANGEROUS METHOD FILM AG,D526,4a1cd9b0da8ed7d13ed4f2c050c05a69
380,Thousand Words,,380,THOUSAND WORDS,T253,55debbdf5805992a46268bf4cfd37549
2998,Infogrames Entertainment,,2998,INFOGRAMES ENTERTAINMENT,I512,93463d7e89c40218bc89bf35fcfb6353
2454,Goldsmith-Thomas Productions,,2454,GOLDSMITH-THOMAS PRODUCTIONS,G432,a28d1a97b01f3a9629808680f421e4f0
839,Lou Yi Inc.,,839,LOU YI INC.,L520,e3474e4d66cf563805cbb2aab2bc3741
54030,Academy Films,,54030,ACADEMY FILMS,A235,e9ee22a0e230109fa7725dff6f08c6de
54031,March Entertainment,,54031,MARCH ENTERTAINMENT,M625,6752096e5499d76f5e17846461dd1c40
7493,FilmNation Entertainment,,7493,FILMNATION ENTERTAINMENT,F453,d39731810762b1db56f9830e1d024e6a
14861,Before the Door Pictures,,14861,BEFORE THE DOOR PICTURES,B163,24c5d3a4bff61a9c5bc7b40533992538
14862,Washington Square Films,,14862,WASHINGTON SQUARE FILMS,W252,a776ed6d2d920ba935b8a78678bdb84c
41077,A24,,41077,A24,A000,4c1af6c8c526d0661181ad45444abf01
53656,Old Bull Pictures,,53656,OLD BULL PICTURES,O431,f49e45ae55340be63a9ed1dfa2349894
16193,Damberger Film & Cattle Co,,16193,DAMBERGER FILM & CATTLE CO,D516,61035e58dd46265dcb6a698f8ebf1678
17457,Whizbang Films,,17457,WHIZBANG FILMS,W215,7fa9f0cdc1638cb02e1987dbc51fc276
22481,Bell Broadcast and New Media Fund,,22481,BELL BROADCAST AND NEW MEDIA FUND,B416,da1692d6fe1cdb39d02e2dfbe473a7a6
8849,Intermittent Productions,,8849,INTERMITTENT PRODUCTIONS,I536,7c9d224ed6c0c5af354fe84e1cc9c205
1422,Killer Films,,1422,KILLER FILMS,K461,ec4d552e95ba0f994bcf1ec724f50712
2506,Dreamachine,,2506,DREAMACHINE,D652,f5edfdaa3f43d328f91be783ffe9ee66
14737,Grey Water Park Productions,,14737,GREY WATER PARK PRODUCTIONS,G636,e33c922b9d7613ddca8e615accb845a9
17594,John Goldwyn Productions,,17594,JOHN GOLDWYN PRODUCTIONS,J524,c9c8037b399401d685da77286f7bad16
72153,Wells Productions,,72153,WELLS PRODUCTIONS,W421,a4c66afe465bf067388f58ee772301a6
8084,Galavis Film,,8084,GALAVIS FILM,G412,29f5995da7e29ab5b47b4c3f5176970b
8085,Picture Machine,,8085,PICTURE MACHINE,P236,fb222cdde2f0ee1b65a2ebf5d10f1eea
23625,"Fria Luz Del Dia, A.I.E.",,23625,"FRIA LUZ DEL DIA, A.I.E.",F642,041a26babb5d3d091f172cc38b89f0b9
12516,Nibariki,,12516,NIBARIKI,N162,5840723eaa1e3d46aebdd957b04faa05
20192,Nippon Television Network (NTV),,20192,NIPPON TELEVISION NETWORK (NTV),N153,1263ff099b601cd4905197525f5deb09
2326,Autonomous,,2326,AUTONOMOUS,A355,6aec1991f208e2948db5e4eee6e1ccff
3205,Surefire Film Productions,,3205,SUREFIRE FILM PRODUCTIONS,S616,57c13aa3cbf1ab7cb1261b459a99a612
20455,Film Consortium,,20455,FILM CONSORTIUM,F452,57c958bd15773dbeb551b105274f1962
50496,Anthem Productions,,50496,ANTHEM PRODUCTIONS,A535,8dbc5fbb8b41986bae578f06adb4e4fb
1380,Australian Film Finance Corporation,,1380,AUSTRALIAN FILM FINANCE CORPORATION,A236,300a93a2ed64a0d4c93bbde33d922a1e
9206,Zero Fiction Film,,9206,ZERO FICTION FILM,Z612,82ee3ddcd81a58d49e1879722fb5bd86
74695,Ming Productions,,74695,MING PRODUCTIONS,M521,8a0751838b5bcbebe37dbd1f1eded184
78322,Bluewater Pictures,,78322,BLUEWATER PICTURES,B436,90c045771b041d576a902be3e80b98e0
86061,Cheerland Entertainment Organization,,86061,CHEERLAND ENTERTAINMENT ORGANIZATION,C645,1fc11c81fe9fabe6dfe4d7830f41d12f
73249,Pellikola,,73249,PELLIKOLA,P424,747c198bf63e848e2b78f475d05674d7
528,Bandai Visual Company,,528,BANDAI VISUAL COMPANY,B531,c646f48677d0d2d5c67137bc89c6b8a0
3153,Sunrise,,3153,SUNRISE,S562,4c88924788f419b562d50acfddc3a781
11671,Studio 4u00b0C,,11671,STUDIO 4U00B0C,S331,fba5b8d12d8b5f07f4bc46849c015365
4059,Independent Film Channel,,4059,INDEPENDENT FILM CHANNEL,I531,2a235d06ea9d25ffac4f241018ee8e54
23359,Peter Newman/Interal,,23359,PETER NEWMAN/INTERAL,P365,03d84d6c070f90d8ba431ebf7fa3cb60
2630,Majestic Films International,,2630,MAJESTIC FILMS INTERNATIONAL,M223,de0389da344d01097c77430af1bcf57e
38178,Newcomm,,38178,NEWCOMM,N250,f0f8350c2ace88ebb99d3652ceecd111
60546,RCS,,60546,RCS,R200,5852281688f5bba8ddab1a5c7a2a3c6b
2798,Columbia Pictures Film Production Asia,,2798,COLUMBIA PICTURES FILM PRODUCTION ASIA,C451,8fe31fbb602ebf7dbdb57712aa55d83c
7218,platinum studios,,7218,PLATINUM STUDIOS,P435,eaf5c10cae4355e664d811f12549c604
7219,Long Distance Films,,7219,LONG DISTANCE FILMS,L523,560bf987f72ef53475dc250f91d5e16d
4908,First Generation Films,,4908,FIRST GENERATION FILMS,F623,c7796cea0cecdb0158b76c5c25dec68f
29564,Telefu00f3nica Studios,,29564,TELEFU00F3NICA STUDIOS,T411,b20bdf1602a82e1ba0b6482d4f9ea886
2921,Visualizer Film Productions,,2921,VISUALIZER FILM PRODUCTIONS,V242,fee062698794269fa01410cb21116a9f
3965,Taewon Entertainment,,3965,TAEWON ENTERTAINMENT,T553,5652be370b2f3f7edabfe8fd638c46f4
11568,Butterfly Productions,,11568,BUTTERFLY PRODUCTIONS,B361,af59a39e7a9454c7f0b2f7498e22dacf
11569,Chum Television,,11569,CHUM TELEVISION,C534,662cd1597fdecf63459d3f68eb9b71b7
564,Industrial Development Corporation of South Africa,,564,INDUSTRIAL DEVELOPMENT CORPORATION OF SOUTH AFRICA,I532,64d8bfa4c207d33d88ad869a5f9bbaac
5113,120dB Films,,5113,120DB FILMS,D145,8c3af4ef5c850dd1c78d30e3907a2fb7
25032,Cinema Management Group,,25032,CINEMA MANAGEMENT GROUP,C555,4fcee507d5afad877aced6ec9d7df893
25033,The National Film and Video Foundation of SA,,25033,THE NATIONAL FILM AND VIDEO FOUNDATION OF SA,T535,a0f830d767a0aa9cf5b947ece86aa075
25034,Wonderful Works,,25034,WONDERFUL WORKS,W536,2a18d883e7331b0fb7674bdf7ce53f7b
33805,Triggerfish Animation,,33805,TRIGGERFISH ANIMATION,T626,417e79a6974685208e4bbd4980509c48
82667,Camphor Cinema,,82667,CAMPHOR CINEMA,C516,4f2d8a6ec89f7d372b1b1759251bc7ed
52064,La Piedra Films,,52064,LA PIEDRA FILMS,L136,2ec75fa6eedb36e3bbb4d2c8c55bccb6
52065,Fuego Films,,52065,FUEGO FILMS,F214,4d0d5a3a683988c6da24120899c2dd75
52066,Epicentral Studios,,52066,EPICENTRAL STUDIOS,E125,cd8d83f58d4be728ca5b0b37c547d813
54409,Survivor Productions,,54409,SURVIVOR PRODUCTIONS,S611,223352e41ec0b7f9729c5864c5e3006c
3604,Grindstone Entertainment Group,,3604,GRINDSTONE ENTERTAINMENT GROUP,G653,bdf286aa4c77b3e0429aeb48c9f0f8a9
5830,Cheetah Vision,,5830,CHEETAH VISION,C312,3c614320b3a121846d11050bdc62f82c
6715,K5 International,,6715,K5 INTERNATIONAL,K536,ecec112e77b360efd302827629761fd6
6819,Paradox Entertainment,,6819,PARADOX ENTERTAINMENT,P632,0f9d9a9348c5b40a2cfe08b7df70070f
27993,Picture Perfect Corporation,,27993,PICTURE PERFECT CORPORATION,P236,aa3b6ea1395ff3d2fd9c14c1b2f473eb
30023,Court Five,,30023,COURT FIVE,C631,5319b9668676c6b51afc09a8735dc0f0
31833,Valentina Films,,31833,VALENTINA FILMS,V453,c43bd6b07f51fda787e700b1af78f4f3
741,Emotion Pictures,,741,EMOTION PICTURES,E535,da00cc8ad48c0f4c56c47a0c1818e6ec
2297,Class 5 Films,,2297,CLASS 5 FILMS,C421,93a12d1e4c05ab1a478cf02b8dbded2d
7999,Warner China Film HG Corporation,,7999,WARNER CHINA FILM HG CORPORATION,W656,6e5e099543adac15d699b1d225840aef
12259,WIP,,12259,WIP,W100,60f2bfeaed0a36ff9864e008e1e67a36
12261,The Colleton Company,,12261,THE COLLETON COMPANY,T243,34efa7832117f8beaa2f868cb06805f1
12262,Dragon Studios,,12262,DRAGON STUDIOS,D625,0cbc53e5dc09ef8f4a4fc7b39aedb99d
986,Degeto Film,,986,DEGETO FILM,D231,ac2070d66966615082ab0b0c1186c1e0
7201,Norddeutscher Rundfunk (NDR),,7201,NORDDEUTSCHER RUNDFUNK (NDR),N633,ac275ca8270936b3bcc68bd41d59462d
7333,Bayerischer Rundfunk (BR),,7333,BAYERISCHER RUNDFUNK (BR),B626,8aeb4d33f485d4a40b31641100a77c0b
73872,G.T. Film Production,,73872,G.T. FILM PRODUCTION,G314,6079b58e40c1b7be458a0783671309c8
42,Universal Pictures Corporation,,42,UNIVERSAL PICTURES CORPORATION,U516,19962d79a3ca00e6b6d3ebffe7c233b9
46051,Clifford Werber Productions,,46051,CLIFFORD WERBER PRODUCTIONS,C416,1f27b7c99db2326e00e9b2b5af1f17c4
979,Woods Entertainment,,979,WOODS ENTERTAINMENT,W325,02dbf25132e1750194fa20f473dcbc7f
23503,13 Ghosts Productions Canada Inc.,,23503,13 GHOSTS PRODUCTIONS CANADA INC.,G232,234cede1b50b078e306d749643eef94e
88,Hawk Films,,88,HAWK FILMS,H214,5efefceb6266e708c5809a6edc1e1a42
11272,Peregrine,,11272,PEREGRINE,P626,44a3cc72bbeb0d50be9d39e801d677bd
74413,Cinestyle Media Group,,74413,CINESTYLE MEDIA GROUP,C523,02b2eb6c30f5e65a5e2fc4ddf711ab5c
7382,Echo Films,,7382,ECHO FILMS,E214,8ce87cbf52b0dcc1bd80060469508c1e
7178,Corrino Media Corporation,,7178,CORRINO MEDIA CORPORATION,C655,f7d7532bfde9f8699755b58dff375ef4
7300,Staccato Films,,7300,STACCATO FILMS,S323,6cd89d02b600aea8c3613d9dde599ad6
769,Destination Films,,769,DESTINATION FILMS,D235,80b4359e442f8622f901cf9b37f47994
37618,Britt Allcroft Productions,,37618,BRITT ALLCROFT PRODUCTIONS,B634,1d11e813867137fa5cfa07fd7a8fd83d
4916,Penn Station Entertainment,,4916,PENN STATION ENTERTAINMENT,P523,fd2b964d56464171d3df747340c38411
5686,Sil-Metropole Organisation,,5686,SIL-METROPOLE ORGANISATION,S453,32a18f5484dabc641b33fedd83386075
10284,Edko Films,,10284,EDKO FILMS,E321,b36aa6d71ccd662369cb3f25d457c87e
3250,"Summit Entertainment, LLC",,3250,"SUMMIT ENTERTAINMENT, LLC",S535,83fe971ac104426b86b4b51eeee99f6b
1266,Octagon Films,,1266,OCTAGON FILMS,O232,bc8d4d3f955488362c2c3178ea6c2500
10253,Samuel Bronston Productions,,10253,SAMUEL BRONSTON PRODUCTIONS,S541,0da0812632b4879920a00b0add19f837
59391,Lemodeln Model & Talent Agency,,59391,LEMODELN MODEL & TALENT AGENCY,L534,87e316dd9988f10c58679802c0e9ed72
7832,CiBy 2000,,7832,CIBY 2000,C100,e7e76aa4aee874881b616fe6e1719af0
37163,Sandcastle 5 Productions,,37163,SANDCASTLE 5 PRODUCTIONS,S532,4120b9584f72509229993354a7c2838a
23227,Magnet Productions,,23227,MAGNET PRODUCTIONS,M253,7675888f1d9d5b15a91e908f95f2b6bb
55518,Romero-Grunwald Productions,,55518,ROMERO-GRUNWALD PRODUCTIONS,R562,c4c946d9beb7a8d5f29d8caabf2377c7
55519,Exception Wild Bunch,,55519,EXCEPTION WILD BUNCH,E213,1a6ea7a8f9004e354b285a1be3ccf68c
20542,Sun Entertainment Culture,,20542,SUN ENTERTAINMENT CULTURE,S553,575058264e4cabf6f9cef85f841b09b9
20543,Universe Entertainment,,20543,UNIVERSE ENTERTAINMENT,U516,473b9157ae0b45672a6ee823c4918be1
1591,Rhino Films,,1591,RHINO FILMS,R514,25fdffa04e94a06cf3ca6568398bb943
53460,Fear and Loathing LLC,,53460,FEAR AND LOATHING LLC,F653,4c3d46b37177596ef03903d549bf3479
53461,Shark Productions,,53461,SHARK PRODUCTIONS,S621,e18e1ae4dbb62a84375aaf390017465d
21451,American Entertainment Partners II L.P.,,21451,AMERICAN ENTERTAINMENT PARTNERS II L.P.,A562,bc7bfd92732254a3a46b80996de73453
20567,Four By Two Productions,,20567,FOUR BY TWO PRODUCTIONS,F613,c57fde5041bbc01ad048fad82db22d6f
16558,Stoney Lake Entertainment,,16558,STONEY LAKE ENTERTAINMENT,S354,813b58ed1f055ed41695a506e416ed68
14722,Triptych Pictures,,14722,TRIPTYCH PICTURES,T613,9518944c0e1ebf5f70505678061f2393
71989,Dimension Films (US version),,71989,DIMENSION FILMS (US VERSION),D552,434373a59288bf6f6597fa94e4dde352
5263,Amercent Films,,5263,AMERCENT FILMS,A562,4002b57da96bcf82bd5bcb6bad77bb91
